Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year,Month,Day
817125,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502,South Beach and Willowbrook (CD2),2010,2010-01-01,25.576588,2010,1,1
168537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2010-11,2010-12-01,13.78,2010,12,1
169304,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2009,2009-06-01,11.74,2009,6,1
170425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2013,2012-12-01,9.52,2012,12,1
742470,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2021,2021-01-01,7.099629413,2021,1,1
742468,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2020-21,2020-12-01,7.288416526,2020,12,1
411002,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2015-16,2015-12-01,9.03,2015,12,1
411003,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2016,2016-06-01,9.28,2016,6,1
169422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,2011-06-01,12.23,2011,6,1
169424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2011,2011-06-01,11.64,2011,6,1
169365,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2010,2010-06-01,12.06,2010,6,1
742399,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2020-21,2020-12-01,7.721812086,2020,12,1
169340,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,2010-06-01,12.94,2010,6,1
169399,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,2011-06-01,12.42,2011,6,1
154562,643,Annual vehicle miles traveled,Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2005,2005-01-01,134.8212,2005,1,1
154444,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2005,2005-01-01,9.940968,2005,1,1
151744,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2005,2005-01-01,10.487914,2005,1,1
827895,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2017-2019,2017-01-01,7.0,2017,1,1
131292,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01,9.1,2005,1,1
827894,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2017-2019,2017-01-01,16.0,2017,1,1
827876,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2017-2019,2017-01-01,116.0,2017,1,1
827866,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2017-2019,2017-01-01,43.0,2017,1,1
827865,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2017-2019,2017-01-01,74.0,2017,1,1
628539,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2015-2017,2015-01-01,26.5,2015,1,1
411046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2016,2015-12-31,8.09,2015,12,31
177187,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2009-10,2009-12-01,8.92,2009,12,1
669818,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2020,2020-06-01,7.52,2020,6,1
177271,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2011-12,2011-12-01,8.81,2011,12,1
547356,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2017,2017-06-01,9.09,2017,6,1
547358,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Winter 2016-17,2016-12-01,7.94,2016,12,1
669848,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2020,2020-06-01,6.94,2020,6,1
211435,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Annual Average 2014,2013-12-01,9.27,2013,12,1
605649,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2018,2018-06-01,8.61,2018,6,1
177194,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2009-10,2009-12-01,10.26,2009,12,1
605939,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Annual Average 2018,2018-01-01,7.73,2018,1,1
823160,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2021-22,2021-12-01,7.407894723,2021,12,1
174181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2011,2010-12-01,11.51,2010,12,1
649803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2018-19,2018-12-01,9.24,2018,12,1
669700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2020,2020-01-01,7.04,2020,1,1
334093,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2015,2015-01-01,9.89,2015,1,1
816929,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,103,Fordham - Bronx Pk,2010,2010-01-01,50.586364,2010,1,1
816989,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2010,2010-01-01,68.305841,2010,1,1
816990,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2019,2019-01-01,63.036357,2019,1,1
154491,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,408,Hillcrest and Fresh Meadows (CD8),2005,2005-01-01,2.460694,2005,1,1
154471,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,306,Park Slope and Carroll Gardens (CD6),2005,2005-01-01,3.490655,2005,1,1
154445,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2005,2005-01-01,7.833747,2005,1,1
151723,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,105,Crotona -Tremont,2005,2005-01-01,5.305479,2005,1,1
131271,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01,138.6,2005,1,1
827881,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2017-2019,2017-01-01,25.0,2017,1,1
131289,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,2005-01-01,8.5,2005,1,1
131307,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,2005-01-01,16.2,2005,1,1
827910,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503,Willowbrook,2017-2019,2017-01-01,19.0,2017,1,1
131278,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,2005-01-01,40.5,2005,1,1
628563,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2015-2017,2015-01-01,10.2,2015,1,1
518812,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2012-2014,2012-01-02,22.17799302,2012,1,2
628537,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2015-2017,2015-01-01,21.4,2015,1,1
628535,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2015-2017,2015-01-01,19.4,2015,1,1
823488,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2021-22,2021-12-01,7.399535234,2021,12,1
605945,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2018,2018-01-01,7.37,2018,1,1
547429,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Annual Average 2017,2017-01-01,8.11,2017,1,1
334020,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2014-15,2014-12-01,11.05,2014,12,1
669824,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2020,2020-06-01,7.34,2020,6,1
212929,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2014,2013-12-01,9.16,2013,12,1
547401,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2017,2017-06-01,9.75,2017,6,1
547403,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2016-17,2016-12-01,8.3,2016,12,1
177227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2010-11,2010-12-01,14.7,2010,12,1
177773,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2009,2009-06-01,11.33,2009,6,1
177225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2010-11,2010-12-01,13.92,2010,12,1
178569,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2013,2012-12-01,9.06,2012,12,1
518763,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2012-2014,2012-01-02,53.0944192,2012,1,2
628412,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,2015-01-01,31.7,2015,1,1
549335,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2017,2017-06-01,27.92,2017,6,1
605249,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2018,2018-06-01,28.41,2018,6,1
549328,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2017,2017-06-01,29.01,2017,6,1
605238,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2018,2018-06-01,28.54,2018,6,1
605253,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2018,2018-06-01,24.81,2018,6,1
221852,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2012,2012-06-01,33.38,2012,6,1
827426,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2017-2019,2017-01-01,36.0,2017,1,1
742443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2021,2021-01-01,6.764031186,2021,1,1
334233,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2014-15,2014-12-01,10.85,2014,12,1
547684,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2017,2017-01-01,7.48,2017,1,1
410805,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2016,2016-06-01,10.75,2016,6,1
177903,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2012,2012-06-01,11.12,2012,6,1
177945,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2013,2013-06-01,10.95,2013,6,1
177956,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2013,2013-06-01,10.76,2013,6,1
410806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2016,2015-12-31,10.32,2015,12,31
605732,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2018,2018-01-01,9.97,2018,1,1
410761,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2016,2015-12-31,8.86,2015,12,31
333978,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2014-15,2014-12-01,10.05,2014,12,1
817089,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,316,Brownsville (CD16),2010,2010-01-01,59.083031,2010,1,1
817090,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,316,Brownsville (CD16),2019,2019-01-01,71.942253,2019,1,1
411050,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2015-16,2015-12-01,8.33,2015,12,1
411051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2016,2016-06-01,8.22,2016,6,1
411015,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2016,2016-06-01,8.95,2016,6,1
742405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2020-21,2020-12-01,9.067792916,2020,12,1
169354,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2010,2010-06-01,12.82,2010,6,1
169413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2011,2011-06-01,12.3,2011,6,1
742441,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2020-21,2020-12-01,6.714223259,2020,12,1
816963,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,302,Central Harlem - Morningside Heights,2010,2010-01-01,90.699019,2010,1,1
131066,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01,73.2,2005,1,1
518725,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2012-2014,2012-01-02,3.4,2012,1,2
151412,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,402,West Queens,2009-2011,2009-01-01,3.0,2009,1,1
605828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2018,2018-01-01,6.55,2018,1,1
173748,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2013,2013-06-01,9.71,2013,6,1
173680,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2011,2011-06-01,11.05,2011,6,1
173646,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2010,2010-06-01,11.35,2010,6,1
649830,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2018-19,2018-12-01,6.69,2018,12,1
669673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2020,2020-01-01,5.7,2020,1,1
878148,386,Ozone (O3),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2023,2023-06-01,34.34050068,2023,6,1
878139,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,2023-06-01,36.77790716,2023,6,1
743617,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2021,2021-06-01,30.63473267,2021,6,1
216485,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2012,2012-06-01,34.91,2012,6,1
216486,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2013,2013-06-01,32.0,2013,6,1
216342,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2013,2013-06-01,28.92,2013,6,1
216341,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2012,2012-06-01,32.3,2012,6,1
743639,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2021,2021-06-01,28.33259453,2021,6,1
827525,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,2017-01-01,12.0,2017,1,1
628428,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,2015-01-01,50.0,2015,1,1
605259,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2018,2018-06-01,30.33,2018,6,1
670950,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2020,2020-06-01,30.94,2020,6,1
170420,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2013,2012-12-01,8.94,2012,12,1
742455,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2021,2021-01-01,6.69403683,2021,1,1
169287,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2009,2009-06-01,11.4,2009,6,1
742419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2021,2021-01-01,6.79355778,2021,1,1
817080,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,311,Bensonhurst (CD11),2019,2019-01-01,45.966633,2019,1,1
817116,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2019,2019-01-01,67.61561,2019,1,1
817115,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2010,2010-01-01,76.417269,2010,1,1
817032,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,111,East Harlem (CD11),2019,2019-01-01,140.822286,2019,1,1
817079,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,311,Bensonhurst (CD11),2010,2010-01-01,42.499477,2010,1,1
169358,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2010,2010-06-01,12.02,2010,6,1
169363,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2010,2010-06-01,12.72,2010,6,1
169397,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2011,2011-06-01,13.22,2011,6,1
742393,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2020-21,2020-12-01,7.789747939,2020,12,1
816998,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,409,Southeast Queens,2019,2019-01-01,64.347821,2019,1,1
817000,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,410,Rockaways,2019,2019-01-01,13.04557,2019,1,1
154573,643,Annual vehicle miles traveled,Million miles,per square mile,CD,202,Hunts Point and Longwood (CD2),2005,2005-01-01,37.935172,2005,1,1
154560,643,Annual vehicle miles traveled,Million miles,per square mile,CD,101,Financial District (CD1),2005,2005-01-01,98.392572,2005,1,1
154484,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,401,Long Island City and Astoria (CD1),2005,2005-01-01,1.641648,2005,1,1
154442,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101,Financial District (CD1),2005,2005-01-01,5.295217,2005,1,1
154454,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,201,Mott Haven and Melrose (CD1),2005,2005-01-01,4.480769,2005,1,1
151635,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,206,Borough Park,2005,2005-01-01,57.839769,2005,1,1
151731,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206,Borough Park,2005,2005-01-01,2.673126,2005,1,1
131294,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,2005-01-01,26.9,2005,1,1
827896,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2017-2019,2017-01-01,35.0,2017,1,1
131293,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01,35.0,2005,1,1
827885,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2017-2019,2017-01-01,11.0,2017,1,1
131279,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2005-2007,2005-01-01,11.6,2005,1,1
827897,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2017-2019,2017-01-01,23.0,2017,1,1
518808,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,2012-01-02,13.68964653,2012,1,2
628548,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,2015-01-01,8.9,2015,1,1
411004,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2016,2015-12-31,8.55,2015,12,31
823188,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2021-22,2021-12-01,7.083975811,2021,12,1
547385,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2016-17,2016-12-01,8.59,2016,12,1
605655,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2018,2018-06-01,9.74,2018,6,1
605679,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2018,2018-06-01,9.06,2018,6,1
174126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2009,2008-12-01,11.55,2008,12,1
174194,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2011,2010-12-01,11.12,2010,12,1
649842,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2018-19,2018-12-01,7.79,2018,12,1
669661,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2020,2020-01-01,6.37,2020,1,1
874404,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2023,2023-06-01,9.205974877,2023,6,1
669698,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2020,2020-06-01,7.95,2020,6,1
212077,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2014,2013-12-01,9.49,2013,12,1
173127,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2009-10,2009-12-01,10.22,2009,12,1
173195,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2011-12,2011-12-01,10.37,2011,12,1
605802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2018,2018-06-01,9.85,2018,6,1
212063,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2014,2013-12-01,9.0,2013,12,1
547494,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2017,2017-06-01,9.46,2017,6,1
874585,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2022-23,2022-12-01,6.608300171,2022,12,1
174158,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2010,2009-12-01,10.71,2009,12,1
334127,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2015,2015-06-01,9.99,2015,6,1
334094,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2015,2015-06-01,10.29,2015,6,1
649856,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2019,2019-06-01,7.91,2019,6,1
174144,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2010,2009-12-01,9.65,2009,12,1
173226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2012-13,2012-12-01,10.59,2012,12,1
649793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2019,2019-06-01,7.7,2019,6,1
669708,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2019-20,2019-12-01,6.66,2019,12,1
173104,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2008-09,2008-12-01,15.06,2008,12,1
605836,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2017-18,2017-12-01,8.29,2017,12,1
211863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2013-14,2013-12-01,12.93,2013,12,1
173090,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2008-09,2008-12-01,13.58,2008,12,1
605794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2017-18,2017-12-01,8.13,2017,12,1
649792,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2019,2019-01-01,6.68,2019,1,1
605803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2017-18,2017-12-01,10.07,2017,12,1
173093,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2008-09,2008-12-01,14.25,2008,12,1
